ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.android.settings	p.android.gm	p.android.externalstorage	p.system	p.android.gms	p.dogalize	p.process.gapps	p.katana	p.google	p.notifier	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.simulator	p.olauncher	p.browser.provider	p.gms.persistent
2018-05-10 11:38:00	8630330696303481214	0.00000	16.08480	16.07285	13.98256	8.49815	11.37480	9.77656	11.25049	74.26591	0.49631	58.55234	49.94366	31.22952	38.03233	49.41495	68.52313	30.80009	28.14545	76.72383	60.31764	56.80282
2018-05-10 11:39:00	863033069630348834	1.00000	14.93767	12.82337	12.47941	12.88546	7.86623	14.88465	11.24156	39.49023	0.15759	56.94141	59.66216	33.66534	74.69513	62.47683	2.40307	57.55025	93.74146	1.55460	45.81070	83.80913
2018-05-10 11:40:00	359043379931766171	1.00000	9.35239	8.70707	9.87404	10.08834	9.69184	12.86917	13.03548	55.62405	0.00065	47.92986	64.21339	51.38033	59.93247	3.75313	81.22905	84.64692	84.47237	37.01676	76.28130	4.24239
2018-05-10 11:41:00	8630330696303481065	0.00000	16.77094	13.95019	7.45365	11.49463	14.74954	11.60353	15.25607	57.37162	0.98561	46.86072	44.48129	49.14195	23.27900	12.88003	44.61756	49.21224	2.12418	76.40160	79.46530	90.75406
2018-05-10 11:42:00	3590433799317662006	1.00000	14.45760	13.79208	14.42804	10.67204	7.78706	12.75974	12.50689	40.18112	0.09755	46.60508	64.15243	60.85309	34.13410	35.73604	13.73001	14.07789	86.90641	73.34559	29.39830	31.36905
2018-05-10 11:43:00	3590433799317662204	1.00000	9.74036	7.82123	11.01237	9.80753	8.69255	13.58659	8.51580	54.00971	0.00093	46.56302	53.07013	54.91477	72.05460	87.51073	37.87026	74.35800	30.66659	40.54664	9.52250	70.16500
2018-05-10 11:44:00	359043379931766411	1.00000	13.96364	10.59047	15.79802	11.21766	13.52775	13.53429	16.18325	58.48337	0.05953	52.08590	39.41938	50.20499	31.00354	81.93101	23.42085	69.96141	31.79183	21.64824	27.57056	76.36158
2018-05-10 11:45:00	3590433799317661586	1.00000	10.23234	9.82046	10.19644	8.25970	11.72793	15.01258	11.22339	58.23593	0.00146	64.77726	46.96095	60.24543	45.85988	68.99659	73.69491	2.79791	29.45428	32.67263	61.78400	33.73393
2018-05-10 11:46:00	863033069630348396	1.00000	12.90834	6.82651	15.69287	12.55431	12.14430	12.43100	14.08080	52.08073	0.02074	55.95069	40.19215	60.46830	70.77559	0.80015	10.19703	99.70360	70.77281	64.72184	5.71259	75.76283
2018-05-10 11:47:00	863033069630348792	0.00000	14.70423	16.35001	10.77396	11.16452	16.99117	15.71060	12.88553	40.71760	0.12482	57.21286	59.41456	37.03961	66.89710	97.29390	98.29384	1.49868	43.56481	91.32238	34.74444	5.65107
2018-05-10 11:48:00	3590433799317661206	1.00000	18.37094	10.86976	12.97413	10.55985	8.66237	11.61293	11.13669	72.04418	4.88166	58.64624	71.85680	90.69426	58.46791	34.43617	9.57328	68.31012	1.46881	89.59917	87.72925	22.75454
2018-05-10 11:49:00	3590433799317661537	1.00000	11.92884	10.43197	9.78678	9.87503	9.75329	13.16131	13.33959	82.22516	0.00782	46.52707	69.52536	33.27284	67.06705	7.22231	15.29643	17.91112	40.32648	40.85964	43.87190	46.17086
2018-05-10 11:50:00	8630330696303481925	1.00000	9.61040	8.29628	9.17735	8.06797	10.40976	14.10479	12.20949	54.45359	0.00075	42.37296	59.71245	51.76118	45.70461	86.94982	46.50340	30.07273	47.48539	88.74049	49.77875	85.31457
2018-05-10 11:51:00	359043379931766551	0.00000	10.72905	13.49781	13.41831	13.73875	11.43448	13.36457	12.32192	46.91753	0.00238	50.74113	79.58995	43.39296	36.43145	60.41024	62.83696	65.42700	67.19505	7.80322	45.93141	69.10523
2018-05-10 11:52:00	863033069630348065	1.00000	13.25969	14.68152	7.71634	9.00640	11.40132	14.08658	10.41398	52.13714	0.02941	51.07443	64.89311	30.45739	54.08793	3.93418	56.42250	29.24244	18.15657	14.54444	35.51286	44.57357
2018-05-10 11:53:00	3590433799317661297	1.00000	15.43047	8.99160	19.32268	10.98805	11.60764	13.56880	17.26382	62.28497	0.25799	66.50427	62.69493	54.39313	35.82317	50.35902	54.45222	68.80721	30.08849	23.20010	48.99762	24.28215
2018-05-10 11:54:00	3590433799317662246	1.00000	9.08443	17.07556	15.98160	13.97543	10.81876	14.90995	7.90769	50.36569	0.00050	70.66886	72.59712	43.54648	45.52145	76.31737	34.08709	61.25661	78.72866	36.93709	0.56858	62.41853
2018-05-10 11:55:00	3590433799317661388	0.00000	13.10883	13.64196	8.39631	10.96016	12.87381	15.98035	14.46875	47.45341	0.02537	34.90488	64.11017	58.89814	57.63969	29.49309	17.97291	9.38289	66.59181	27.10749	27.49582	26.99597
2018-05-10 11:56:00	863033069630348966	0.00000	14.85785	12.49591	9.23233	10.63161	16.70252	15.83910	15.78563	50.34319	0.14552	43.69610	62.82999	40.65885	18.41815	4.41837	90.30435	10.68571	83.45634	82.08820	26.42620	68.56873
2018-05-10 11:57:00	863033069630348081	0.00000	16.54269	15.51902	11.77504	7.46519	10.73566	12.02152	11.53722	58.67918	0.78451	60.29726	58.60304	68.31359	40.33618	89.14751	29.11065	71.58673	13.43619	0.91824	12.27360	70.24318
2018-05-10 11:58:00	3590433799317661172	1.00000	11.96093	13.04517	11.85991	15.20892	10.03966	15.98528	13.39474	29.00610	0.00805	49.80805	70.08851	47.91512	49.82773	9.55818	62.50936	93.70951	93.14650	7.28869	23.85317	61.28816
2018-05-10 11:59:00	8630330696303481123	1.00000	9.39308	13.48361	16.12267	10.55256	11.30905	9.51252	11.90646	47.72852	0.00071	52.78847	53.74087	47.94169	30.74899	23.18219	17.09329	77.44983	83.58844	35.86808	30.23486	19.95452
2018-05-10 12:00:00	8630330696303482063	1.00000	10.01122	10.69444	9.94718	10.37338	8.71137	14.13417	9.44469	48.71134	0.00116	56.71707	53.92063	69.49639	34.22451	65.78122	36.44357	59.54809	76.51878	20.46472	25.88275	73.87881
2018-05-10 12:01:00	8630330696303481560	1.00000	7.88468	7.92321	13.82095	11.52157	10.19968	16.19869	7.05250	48.76259	0.00019	54.47678	52.38279	56.46103	34.73686	82.91503	7.58015	19.83578	85.65207	10.15434	48.96772	12.23834
2018-05-10 12:02:00	863033069630348909	1.00000	11.18414	13.05371	14.10749	9.83283	9.99731	18.34025	8.09191	37.55007	0.00378	46.57959	51.83393	21.72543	56.08074	28.41443	19.67472	63.19052	14.39559	32.88654	70.65667	2.90144
2018-05-10 12:03:00	8630330696303482014	1.00000	10.91569	10.19925	9.97311	11.61972	11.09043	12.46566	12.13118	30.22244	0.00291	56.35015	55.25059	50.13721	34.24492	66.45866	89.83354	20.00895	11.60250	89.24452	9.52938	96.05894
2018-05-10 12:04:00	8630330696303482246	0.00000	12.89410	13.11414	12.85883	10.36363	14.31012	12.98325	11.86428	44.45797	0.02043	64.96968	35.56286	49.32755	49.62538	64.54450	32.52568	62.24778	46.25998	44.07904	20.33752	31.36071
2018-05-10 12:05:00	8630330696303481974	0.00000	11.47613	12.89037	15.52018	11.57169	15.09963	8.69434	12.93084	35.17774	0.00495	46.66087	58.45539	61.40455	42.33284	48.37611	43.76504	95.08079	74.49187	34.41152	5.14841	49.86582
2018-05-10 12:06:00	8630330696303482253	1.00000	9.34731	9.02944	12.41594	9.39508	7.79385	15.18853	12.31375	40.61711	0.00065	45.61660	57.76801	71.30360	55.20955	84.52454	17.93336	38.33221	42.61487	10.09912	50.60486	19.91861
2018-05-10 12:07:00	3590433799317661719	0.00000	11.14641	11.98904	16.44873	14.71880	15.31962	7.06144	16.66219	44.21023	0.00363	43.42356	57.75736	71.50082	34.69754	18.80707	7.46769	14.77987	84.81973	87.97896	58.18771	36.54058
2018-05-10 12:08:00	359043379931766296	1.00000	14.18183	9.02605	13.37876	17.03644	11.71225	13.02625	15.28567	39.08758	0.07405	56.81234	49.40561	52.35934	47.57811	9.77469	64.51418	31.58045	87.33905	73.68325	89.24217	31.39365
2018-05-10 12:09:00	3590433799317662360	0.00000	11.47888	11.95866	7.47641	9.16260	10.50274	11.90563	13.69407	42.31385	0.00502	59.34150	60.65218	28.63824	64.94630	38.90990	64.92183	32.23593	11.18817	77.89973	31.84529	25.07544
2018-05-10 12:10:00	3590433799317661370	1.00000	16.25104	13.13570	12.69794	17.03198	10.50168	14.16091	12.74804	35.43116	0.58606	63.30621	24.85273	56.16353	60.89639	85.14307	49.43665	96.98252	55.84556	35.50486	12.99846	12.16420
2018-05-10 12:11:00	863033069630348602	1.00000	8.97068	9.92229	11.21119	10.68622	11.12085	15.21818	7.94803	66.55482	0.00048	51.04119	59.77817	43.16798	57.04679	91.96506	87.60870	67.19020	1.82813	69.87513	96.08612	65.01775
2018-05-10 12:12:00	359043379931766734	0.00000	13.93819	13.40722	13.27764	11.74775	17.18256	15.48813	12.47660	39.85023	0.05805	56.04853	44.87278	64.06433	45.41364	55.78322	42.90746	6.29233	98.28101	31.85748	68.23151	16.26341
2018-05-10 12:13:00	3590433799317661628	0.00000	12.86988	15.85272	14.67869	10.25747	15.74447	11.47767	12.54247	59.16505	0.02001	60.85075	62.91601	49.27316	51.66847	16.92640	96.40047	27.33722	39.08628	30.00555	61.03790	90.08820
2018-05-10 12:14:00	3590433799317661669	1.00000	8.20321	10.02988	16.23902	10.77864	11.76241	17.74014	5.71802	74.02767	0.00021	59.05547	64.07946	54.18459	44.45381	84.81581	8.00702	31.58686	63.55493	7.88109	3.45104	45.58470
2018-05-10 12:15:00	8630330696303481669	1.00000	12.49799	9.28629	11.18831	12.68935	9.34514	14.87859	9.34975	64.58316	0.01381	69.63596	54.07762	73.54262	46.75590	29.93126	64.78551	25.37864	27.73410	53.14311	59.19630	93.03729
2018-05-10 12:16:00	8630330696303481842	1.00000	13.19442	16.15496	14.00911	12.57489	8.14675	14.11238	11.16690	34.38376	0.02759	43.26400	63.11587	31.92219	63.15058	96.59433	40.40486	91.18984	9.27619	66.72666	90.24713	88.11219
2018-05-10 12:17:00	8630330696303481867	1.00000	12.77369	8.76757	10.96363	13.10728	10.25966	14.55330	10.00766	98.09283	0.01813	40.96949	37.82010	67.11351	47.11885	66.92602	86.46460	59.75097	37.64702	25.98565	32.23875	57.72503
2018-05-10 12:18:00	3590433799317661073	0.00000	14.91816	13.21982	10.45236	13.40753	16.55622	14.74438	14.72266	67.26404	0.15460	73.69130	84.07492	58.53492	52.71503	54.25798	37.66651	51.67650	9.81807	48.89994	77.13452	30.56283
2018-05-10 12:19:00	359043379931766676	1.00000	10.33957	13.85053	11.48011	12.26023	11.15107	13.01673	11.83016	52.14723	0.00164	54.41746	60.06062	55.11808	37.94554	39.92318	73.74071	5.11118	75.53408	62.51697	27.29674	93.85241
2018-05-10 12:20:00	8630330696303482410	1.00000	14.79317	6.45830	14.85761	15.44336	8.39986	17.14539	13.83117	53.36123	0.13643	47.33706	50.54239	46.19625	48.10146	34.32310	46.73506	4.14605	31.90798	38.63957	4.05376	70.71590
2018-05-10 12:21:00	3590433799317661578	0.00000	11.62169	13.83351	12.49575	12.14454	12.43810	13.88785	13.80477	50.88471	0.00575	81.20666	75.62159	47.43474	47.78645	17.11158	84.77248	82.61536	21.70992	74.81285	21.57817	18.61115
2018-05-10 12:22:00	359043379931766460	1.00000	12.12922	10.78166	9.93589	12.28076	8.70461	13.25313	10.53610	55.14703	0.00958	69.98711	43.40264	57.44323	68.60151	32.69007	22.23742	53.87369	71.47201	17.98104	35.94955	89.76199
2018-05-10 12:23:00	863033069630348289	1.00000	10.11121	10.30038	14.70749	13.08466	9.70100	14.29439	8.11296	60.40409	0.00127	55.11907	55.75217	50.57963	87.95035	84.47469	28.37751	90.79961	29.34981	29.67620	50.12050	73.78413
2018-05-10 12:24:00	359043379931766304	0.00000	13.54203	16.20944	12.85286	8.96692	14.48312	4.27199	11.78844	73.96538	0.03908	67.06464	60.19421	61.14244	44.96154	52.01495	30.30279	6.29799	46.57794	36.97282	92.91159	46.08849
2018-05-10 12:25:00	3590433799317661651	0.00000	19.21331	11.63568	12.84409	9.69434	11.49622	13.31202	11.76491	61.06529	11.33455	57.63110	58.44701	44.87885	55.28499	63.79564	23.89038	75.37410	22.43386	65.38643	95.34785	59.50343
2018-05-10 12:26:00	359043379931766312	1.00000	15.23461	13.96146	14.63706	13.76256	9.52950	13.07090	15.20947	61.39382	0.21210	61.00311	49.56201	41.08894	41.40070	44.08640	15.83389	33.73422	89.95223	82.95997	53.19390	86.88603
2018-05-10 12:27:00	8630330696303481156	1.00000	14.67823	12.53455	16.08474	8.66565	8.43558	13.37990	11.58303	69.42003	0.12158	42.10110	61.47046	56.18094	52.21613	80.10453	65.72305	68.43775	62.18526	50.72763	47.87653	32.32634
2018-05-10 12:28:00	3590433799317661941	1.00000	9.12626	7.29617	8.14517	7.37095	11.32227	14.78387	11.65988	62.08510	0.00056	75.36656	88.83518	56.68025	19.86372	14.39177	23.16957	48.30496	68.68159	12.32153	60.74017	42.80295
2018-05-10 12:29:00	3590433799317661149	1.00000	11.04015	9.59293	13.51623	15.05484	11.97298	12.71965	15.19124	49.27411	0.00326	38.90403	48.38614	39.41853	75.85021	22.38258	85.78710	45.18412	16.05916	44.06741	35.68496	87.14374
2018-05-10 12:30:00	3590433799317662170	1.00000	12.59193	12.59704	18.02646	14.02559	9.11803	10.89745	14.69093	83.64479	0.01513	49.61849	49.83869	23.26161	57.70535	23.48342	54.05155	5.49526	2.14741	4.91796	70.13157	27.37026
2018-05-10 12:31:00	359043379931766734	0.00000	17.78007	13.62135	14.25948	6.50532	15.59565	14.08748	14.98157	52.47234	2.70372	69.34825	36.76242	40.06748	30.26113	87.42981	79.77284	82.62050	83.40263	21.29339	6.20452	0.90972
2018-05-10 12:32:00	3590433799317662204	0.00000	13.95992	13.19119	10.60394	11.72047	14.69257	14.58653	13.60687	52.34075	0.05931	62.47454	62.07601	52.69967	42.31770	73.42784	31.82628	3.26660	97.51902	38.53490	61.28719	92.26476
2018-05-10 12:33:00	8630330696303482170	0.00000	13.17245	13.93168	13.70163	13.57565	14.87547	7.86777	13.32624	53.42186	0.02701	58.18284	61.05522	42.73324	64.74219	43.01491	25.29763	16.95011	16.33251	99.75393	99.29412	79.30027
2018-05-10 12:34:00	8630330696303482253	1.00000	9.85457	13.39869	8.80637	6.47480	10.34332	13.93311	16.34783	31.87948	0.00104	65.05821	45.69195	84.48052	39.17417	70.70669	54.23717	38.53133	78.86272	23.66596	70.93980	44.75797
2018-05-10 12:35:00	3590433799317661370	1.00000	12.55515	10.55034	13.51709	16.25341	13.50235	15.16440	14.89531	64.38764	0.01460	56.20387	46.33154	61.29536	45.93876	49.92451	23.10886	98.53249	74.28062	65.08753	62.32232	22.10433
2018-05-10 12:36:00	863033069630348941	0.00000	14.71293	15.09497	13.40144	7.99146	12.15092	10.10995	11.04034	64.78292	0.12589	54.27688	52.46919	33.72844	73.33719	37.82311	55.14789	84.64105	3.89673	31.17437	75.41762	48.77393
2018-05-10 12:37:00	359043379931766775	1.00000	14.72004	11.49048	16.51766	9.90596	10.93562	11.49692	14.16562	49.34163	0.12682	60.73454	66.36976	64.41399	61.17657	55.70477	11.23311	52.25923	71.54838	11.34930	69.55672	81.87278
2018-05-10 12:38:00	359043379931766296	0.00000	13.57983	14.07097	15.68982	10.39803	16.36686	11.20734	14.54040	54.39086	0.04055	66.39541	47.28276	67.29128	40.49056	51.95903	80.03719	75.08478	29.68110	47.00572	78.45444	2.78221
2018-05-10 12:39:00	8630330696303481834	0.00000	13.60900	13.00864	8.95181	9.42787	14.74783	12.60598	17.17936	29.65601	0.04177	54.20846	53.32857	63.38579	40.43800	21.07351	83.35075	50.43794	25.60367	43.69769	43.34963	6.08272
2018-05-10 12:40:00	863033069630348479	1.00000	11.43431	14.89959	14.45656	12.74662	13.25170	7.81188	11.91441	44.44608	0.00475	47.85664	53.35441	20.88216	69.69987	66.19388	48.81170	61.86862	6.20687	97.10206	47.21938	26.53620
2018-05-10 12:41:00	3590433799317662410	1.00000	9.15875	10.14522	9.75521	9.39747	10.47508	15.27772	9.42106	48.80839	0.00051	68.70292	75.08380	44.74579	56.05545	1.49252	47.50592	1.23591	7.52023	19.40563	50.48320	30.04292
2018-05-10 12:42:00	863033069630348537	1.00000	19.70124	11.79390	20.52734	9.79726	9.53749	12.17431	14.22456	47.55139	18.46320	62.48834	59.14272	57.73421	63.30662	44.47128	82.78176	84.60640	90.62298	37.22820	78.17802	31.12531
2018-05-10 12:43:00	359043379931766825	1.00000	18.32193	9.55200	15.44933	10.36211	8.45132	16.26871	15.17188	73.95485	4.64819	71.69873	56.98212	45.90821	54.60234	62.82904	88.38103	46.46816	65.34167	39.99798	4.96570	73.59386
2018-05-10 12:44:00	3590433799317662097	0.00000	13.31199	15.09502	15.80331	12.25781	18.88488	8.75164	14.80464	70.59870	0.03109	62.57927	68.36896	71.53379	33.67462	30.09587	49.70399	17.66555	68.58699	11.24067	40.66974	35.73989
2018-05-10 12:45:00	8630330696303481966	1.00000	9.21446	11.93751	13.85257	11.15098	11.42493	14.47161	8.28172	57.05665	0.00055	59.52196	52.03686	48.39827	71.99749	94.14558	5.19275	59.45062	74.95200	89.52927	82.38249	81.93442
2018-05-10 12:46:00	359043379931766916	1.00000	17.58002	9.27554	16.59439	15.48100	9.55798	14.95363	16.67666	66.70105	2.21353	61.18276	68.09476	23.48375	51.45044	21.68450	96.33805	81.60718	51.13265	73.05669	52.03885	89.57050
2018-05-10 12:47:00	359043379931766031	0.00000	12.52250	14.66680	10.63680	8.93994	13.85607	13.20972	13.33877	47.01574	0.01412	51.77236	24.49286	45.18124	53.36255	98.04758	26.41733	82.28108	63.46094	55.73099	53.27202	78.81942
2018-05-10 12:48:00	8630330696303481743	1.00000	15.92345	8.60804	11.44815	16.01971	8.08775	15.50649	13.65426	46.08882	0.42233	61.53763	74.41040	29.20870	55.20025	6.01587	78.93675	34.15941	17.87996	92.27575	3.19688	85.68411
2018-05-10 12:49:00	8630330696303481891	1.00000	10.03789	9.97930	9.28324	10.97090	11.76680	13.17195	11.46625	49.13807	0.00120	38.39658	66.48148	34.18086	40.19954	52.18905	58.71516	31.37082	6.01123	36.36928	15.36841	92.43917
2018-05-10 12:50:00	359043379931766106	1.00000	17.65438	10.97631	16.26806	16.83953	10.34518	14.02504	14.72327	48.38173	2.38441	48.56962	57.11900	38.31716	50.61719	96.46727	33.69595	55.68916	9.52951	68.88761	93.14984	8.72893
2018-05-10 12:51:00	8630330696303482378	1.00000	12.03175	16.79883	15.37167	8.73315	12.29135	6.53352	11.15367	63.86176	0.00867	46.39877	73.32033	51.16518	68.10568	41.96498	77.82668	61.44770	4.35243	30.19686	38.57861	22.53023
2018-05-10 12:52:00	3590433799317662295	1.00000	14.99503	10.65363	13.09435	18.22963	13.17872	14.06837	14.10528	48.60505	0.16686	45.14949	54.52980	39.64746	40.94759	40.55998	60.35699	69.15811	41.23636	24.30655	22.65379	63.30520
2018-05-10 12:53:00	863033069630348933	0.00000	14.24023	15.94864	9.71161	10.72305	14.17965	10.76130	12.39696	44.17412	0.07846	52.99402	67.84214	53.54009	54.37700	42.70868	93.57522	29.92491	65.18441	68.48791	15.57948	25.55743
2018-05-10 12:54:00	359043379931766973	0.00000	10.20544	14.70966	12.59507	12.06604	12.97740	12.78759	16.55065	37.03554	0.00142	46.31188	45.39855	51.98480	68.06476	22.73115	8.31698	46.02535	44.01195	37.70813	81.99886	35.77496
2018-05-10 12:55:00	359043379931766718	1.00000	8.92284	12.92926	11.12867	11.80029	10.96672	14.60055	11.15669	34.38878	0.00043	55.72902	62.23597	54.73191	49.01575	69.62125	79.90626	62.01585	63.96196	34.85250	23.58777	73.15840
2018-05-10 12:56:00	3590433799317662204	1.00000	11.12180	11.11175	10.73986	10.43860	8.11438	14.75379	10.20594	62.27874	0.00353	55.52998	59.19330	28.74844	38.89585	12.55617	17.50333	92.31732	28.95318	71.53571	70.30065	8.26968
2018-05-10 12:57:00	3590433799317661081	0.00000	13.39820	14.78990	10.93797	10.11352	12.26916	11.65852	11.63626	51.46453	0.03385	63.06744	51.30167	48.79350	37.05501	26.43865	42.26950	13.67848	44.18536	42.77012	41.74500	53.80776
2018-05-10 12:58:00	8630330696303481248	1.00000	11.08988	7.07681	8.96646	12.00159	9.16768	11.99443	12.62400	61.95019	0.00341	61.98890	56.73347	37.38428	52.91449	38.85535	58.17398	25.66086	70.06390	2.84769	17.47095	16.55700
2018-05-10 12:59:00	3590433799317661859	1.00000	11.85841	13.26870	12.38838	12.46539	10.23121	14.84180	8.57868	55.34193	0.00730	53.01580	41.63607	63.79920	18.43475	31.81911	50.57815	90.07635	11.49727	3.78178	7.04341	77.02970
2018-05-10 13:00:00	863033069630348487	1.00000	10.78768	7.89962	9.12779	11.65475	10.74950	12.53278	13.69268	67.56524	0.00250	65.00887	56.98396	48.03890	50.54345	19.42922	76.45046	51.54871	31.66856	60.69675	22.64762	16.30002
2018-05-10 13:01:00	863033069630348669	1.00000	11.79019	13.27386	15.97987	15.83581	9.81649	14.79792	14.19313	43.61789	0.00679	59.98296	62.88402	32.41730	27.32850	24.76066	11.95340	73.88173	69.40199	99.80065	90.42036	82.17302
2018-05-10 13:02:00	8630330696303481719	1.00000	11.40156	13.11602	14.39389	16.68083	9.96180	13.33695	8.80379	45.61184	0.00464	76.58557	58.71319	59.70081	26.32562	59.41402	76.37378	26.44140	86.33434	87.13152	25.26113	40.69798
2018-05-10 13:03:00	8630330696303481552	1.00000	9.20714	12.22800	13.17443	9.68836	11.78015	15.38279	9.30581	40.87857	0.00058	37.80892	72.40297	49.30917	52.43593	22.04035	85.98633	27.59513	22.56325	75.60078	52.81832	31.13622
2018-05-10 13:04:00	3590433799317661586	0.00000	13.97407	13.80887	8.22468	9.40611	12.86442	11.94968	13.01048	64.88669	0.06017	61.37558	56.32590	49.06751	37.83362	81.62258	52.07011	51.31029	22.99379	31.98102	6.70328	4.16904
2018-05-10 13:05:00	8630330696303481792	0.00000	9.91939	7.23477	6.19422	8.02663	8.07745	11.48397	15.02867	64.65533	0.00108	53.52311	46.48907	67.51929	56.40490	29.00326	27.91844	18.72434	65.74738	81.03033	88.29038	4.85094
2018-05-10 13:06:00	863033069630348917	1.00000	11.50133	10.52669	14.69289	15.86506	10.20005	11.75440	14.88298	53.08627	0.00512	64.84250	61.72473	56.34569	22.09696	93.45762	69.05052	99.83462	10.47905	73.41804	88.61070	91.35100
2018-05-10 13:07:00	863033069630348776	1.00000	17.18311	12.70195	14.50986	11.00202	16.55478	9.28278	18.12421	26.47771	1.48838	49.44066	76.73129	54.50707	45.51001	22.12471	49.34959	39.28968	98.52893	51.15189	0.88020	26.61832
2018-05-10 13:08:00	359043379931766924	0.00000	13.90731	16.86440	9.83418	10.76083	11.07615	12.15034	11.46437	46.84910	0.05630	55.60398	76.02918	57.93427	76.77784	29.25151	95.71400	36.22353	52.98213	0.88635	12.99242	71.03358
